SKU_ID,Warehouse_ID,Forecast_Model,Demand_Forecast_AI,Forecast_Daily_Rate,Forecast_MAPE_Pct,Forecast_WAPE_Daily_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Zero_Day_Share,Is_Intermittent
SKU-0172,WH-PEN-04,seasonal_index,239,7.961,10.8,49.9,-10.8,6.23,7.416,5.477,1753,0.019,0
SKU-0173,WH-PEN-04,combination,598,19.923,9.8,44.8,-9.8,13.82,17.658,13.298,4572,0.008,0
SKU-0174,WH-PEN-04,combination,292,9.718,10.1,35.0,-10.1,6.302,9.51,5.884,2644,0.008,0
SKU-0175,WH-PEN-04,combination,546,18.205,7.7,37.4,7.7,13.784,17.849,13.185,4646,0.011,0
SKU-0176,WH-PEN-04,combination,2051,68.363,6.2,33.3,-6.2,25.47,60.321,34.073,12747,0.0,0
SKU-0177,WH-PEN-04,seasonal_index,2872,95.734,16.2,42.8,-16.2,115.378,115.915,101.975,29372,0.0,0
SKU-0178,WH-PEN-04,combination,306,10.211,19.3,40.6,19.3,9.332,15.167,10.411,4174,0.005,0
SKU-0179,WH-PEN-04,combination,6754,225.117,15.5,36.4,-15.5,107.123,205.184,113.014,48103,0.0,0
SKU-0180,WH-PEN-04,combination,1648,54.929,6.1,43.5,-6.1,28.214,49.934,29.602,11818,0.0,0
SKU-0181,WH-PEN-04,holt_winters,251,8.378,6.8,52.2,6.8,6.359,11.318,9.008,2458,0.008,0
SKU-0182,WH-PEN-04,seasonal_index,449,14.964,15.9,38.0,15.9,7.103,13.364,7.674,3042,0.003,0
SKU-0183,WH-PEN-04,seasonal_index,97,3.239,12.3,58.0,-12.3,2.481,3.332,2.65,787,0.085,0
SKU-0184,WH-PEN-04,combination,59,1.968,21.4,64.9,-21.4,2.481,2.027,2.312,482,0.301,1
SKU-0185,WH-PEN-04,combination,581,19.371,9.9,45.3,9.9,15.809,22.019,14.805,5489,0.0,0
SKU-0186,WH-PEN-04,snaive,334,11.117,15.4,45.6,-15.4,7.623,12.455,7.254,2991,0.008,0
SKU-0187,WH-PEN-04,ma28,1235,41.179,14.8,56.4,14.8,28.97,41.03,26.958,10595,0.0,0
SKU-0188,WH-PEN-04,seasonal_index,134,4.453,18.3,46.2,-18.3,9.963,6.94,7.447,1970,0.005,0
SKU-0189,WH-PEN-04,holt_winters,2411,80.355,7.7,39.1,-7.7,53.695,81.03,55.105,20389,0.0,0
SKU-0190,WH-PEN-04,seasonal_index,79,2.622,5.9,71.8,-5.9,2.745,3.175,2.719,792,0.175,0
SKU-0191,WH-PEN-04,seasonal_index,357,11.891,12.0,44.7,12.0,12.663,16.474,11.721,4738,0.003,0
SKU-0192,WH-PEN-04,combination,193,6.444,29.0,69.2,29.0,6.246,8.589,8.015,1936,0.066,0
SKU-0193,WH-PEN-04,combination,34,1.135,0.5,73.8,0.5,1.07,1.153,1.152,255,0.334,1
SKU-0194,WH-PEN-04,combination,3096,103.199,5.1,31.6,5.1,40.537,108.619,53.054,25843,0.0,0
SKU-0195,WH-PEN-04,combination,480,15.99,1.7,38.7,1.7,9.273,12.997,8.469,3113,0.003,0
SKU-0196,WH-PEN-04,seasonal_index,142,4.736,34.6,60.5,34.6,3.171,5.496,3.841,1393,0.019,0
SKU-0197,WH-PEN-04,croston_sba,22,0.744,6.4,114.2,6.4,1.079,1.063,1.202,249,0.389,1
SKU-0198,WH-PEN-04,combination,281,9.375,17.4,53.1,17.4,5.054,10.066,6.946,2233,0.014,0
SKU-0199,WH-PEN-04,ma28,647,21.571,17.9,43.1,-17.9,13.471,24.756,18.032,5469,0.0,0
SKU-0200,WH-PEN-04,seasonal_index,281,9.382,7.6,67.5,7.6,5.992,8.181,7.077,2007,0.063,0
SKU-0201,WH-PEN-04,combination,721,24.028,6.9,39.2,6.9,13.288,28.948,16.556,6710,0.0,0
SKU-0202,WH-PEN-04,seasonal_index,275,9.167,13.4,61.2,13.4,14.22,17.775,12.646,4782,0.0,0
SKU-0203,WH-PEN-04,combination,2015,67.181,43.8,48.3,43.8,40.521,78.696,37.922,20669,0.0,0
SKU-0204,WH-PEN-04,combination,342,11.395,19.9,53.7,-19.9,5.316,9.515,6.517,2102,0.019,0
SKU-0205,WH-PEN-04,seasonal_index,76,2.539,27.6,71.3,27.6,1.977,2.285,1.892,616,0.175,0
SKU-0206,WH-PEN-04,holt_winters,934,31.118,0.9,44.8,-0.9,21.91,29.414,23.148,7088,0.0,0
SKU-0207,WH-PEN-04,combination,464,15.457,3.8,40.6,-3.8,8.113,18.871,11.508,4412,0.0,0
SKU-0208,WH-PEN-04,snaive,295,9.825,39.5,55.7,39.5,10.572,17.315,11.292,3864,0.0,0
SKU-0209,WH-PEN-04,holt_winters,1152,38.399,12.9,48.1,-12.9,19.98,28.392,19.223,7438,0.0,0
SKU-0210,WH-PEN-04,combination,341,11.373,23.9,42.0,-23.9,6.616,11.362,7.728,2500,0.008,0
SKU-0211,WH-PEN-04,seasonal_index,220,7.338,3.2,45.6,-3.2,5.4,8.792,5.321,2240,0.022,0
SKU-0212,WH-PEN-04,seasonal_index,1044,34.81,10.1,59.0,10.1,29.797,39.23,29.466,9549,0.003,0
SKU-0213,WH-PEN-04,seasonal_index,7668,255.614,14.6,36.3,-14.6,146.276,241.808,134.539,59300,0.0,0
SKU-0214,WH-PEN-04,seasonal_index,923,30.776,0.9,49.2,-0.9,19.872,33.586,20.066,8511,0.0,0
SKU-0215,WH-PEN-04,combination,425,14.153,13.6,53.1,13.6,11.737,13.885,11.161,3430,0.019,0
SKU-0216,WH-PEN-04,combination,4113,137.099,11.6,42.5,-11.6,80.885,129.715,82.302,31183,0.0,0
SKU-0217,WH-PEN-04,combination,261,8.693,7.7,45.4,7.7,6.55,9.46,5.906,2626,0.005,0
SKU-0218,WH-PEN-04,combination,483,16.103,7.6,38.0,-7.6,8.347,18.422,10.624,4020,0.003,0
SKU-0219,WH-PEN-04,combination,627,20.913,11.1,35.8,-11.1,8.967,15.534,11.109,3212,0.003,0
SKU-0220,WH-PEN-04,holt_winters,359,11.969,15.2,36.3,-15.2,6.196,11.54,8.246,2543,0.014,0
SKU-0221,WH-PEN-04,combination,80,2.673,32.5,57.1,-32.5,2.031,2.537,2.309,597,0.2,0
SKU-0222,WH-PEN-04,combination,63,2.101,9.2,81.7,9.2,2.328,2.099,2.026,538,0.23,0
SKU-0223,WH-PEN-04,croston_sba,21,0.707,40.6,100.0,-40.6,0.796,0.466,0.786,116,0.668,1
SKU-0224,WH-PEN-04,combination,141,4.695,16.5,43.9,-16.5,2.581,4.575,3.731,886,0.055,0
SKU-0225,WH-PEN-04,combination,181,6.03,29.0,64.6,29.0,5.987,6.51,5.955,1692,0.082,0
SKU-0226,WH-PEN-04,combination,161,5.365,15.7,63.6,-15.7,5.478,7.164,6.039,1766,0.038,0
SKU-0227,WH-PEN-04,seasonal_index,2696,89.881,4.8,70.8,-4.8,101.735,123.74,88.971,33445,0.0,0
SKU-0228,WH-PEN-04,seasonal_index,1940,64.668,1.5,33.9,1.5,20.902,50.438,25.083,11467,0.0,0
SKU-0229,WH-PEN-04,combination,50,1.681,2.8,65.9,2.8,1.799,2.041,1.807,525,0.227,0
SKU-0230,WH-PEN-04,combination,448,14.937,29.0,76.4,29.0,12.002,19.225,14.666,4788,0.0,0
SKU-0231,WH-PEN-04,combination,225,7.514,4.7,44.3,-4.7,6.073,9.14,6.056,2179,0.008,0
SKU-0232,WH-PEN-04,holt_winters,219,7.312,22.2,57.7,-22.2,4.451,5.584,4.97,1348,0.093,0
SKU-0233,WH-PEN-04,seasonal_index,355,11.823,2.4,59.7,-2.4,15.989,16.951,13.785,4793,0.005,0
SKU-0234,WH-PEN-04,seasonal_index,297,9.886,2.1,59.6,-2.1,9.789,11.203,9.143,2824,0.014,0
SKU-0235,WH-PEN-04,combination,402,13.411,24.7,54.8,-24.7,7.575,11.871,9.065,2514,0.005,0
SKU-0236,WH-PEN-04,combination,3267,108.891,20.8,45.1,20.8,78.425,106.679,70.408,26736,0.0,0
SKU-0237,WH-PEN-04,combination,156,5.196,17.2,46.2,-17.2,2.87,5.233,3.335,1182,0.025,0
SKU-0238,WH-PEN-04,holt_winters,1339,44.621,32.4,44.9,32.4,22.74,48.225,25.07,12670,0.0,0
SKU-0239,WH-PEN-04,seasonal_index,9169,305.639,37.8,54.6,37.8,209.055,438.318,271.838,103210,0.0,0
SKU-0240,WH-PEN-04,combination,449,14.962,3.3,40.9,-3.3,6.866,14.805,9.664,3140,0.008,0
SKU-0241,WH-PEN-04,combination,6618,220.592,10.0,34.8,-10.0,93.569,205.033,106.255,47690,0.0,0
SKU-0242,WH-PEN-04,combination,1298,43.256,5.3,51.9,5.3,31.697,41.016,26.535,11001,0.0,0
SKU-0243,WH-PEN-04,holt_winters,379,12.64,6.3,38.5,-6.3,7.122,12.2,9.095,2901,0.025,0
SKU-0244,WH-PEN-04,combination,334,11.147,36.9,53.7,36.9,6.096,10.458,6.333,2520,0.003,0
SKU-0245,WH-PEN-04,combination,275,9.183,13.7,44.9,-13.7,8.105,9.885,7.137,2629,0.022,0
SKU-0246,WH-PEN-04,holt_winters,561,18.698,4.2,45.9,4.2,11.192,20.153,11.961,4740,0.0,0
SKU-0247,WH-PEN-04,ma28,218,7.25,10.1,45.4,-10.1,4.417,8.019,5.461,1767,0.022,0
SKU-0248,WH-PEN-04,combination,85,2.839,12.1,64.2,-12.1,2.342,3.044,2.771,740,0.145,0
SKU-0249,WH-PEN-04,seasonal_index,699,23.302,1.0,63.2,1.0,16.996,20.164,16.916,4814,0.011,0
SKU-0250,WH-PEN-04,combination,1721,57.38,7.4,39.9,7.4,31.588,50.282,30.695,12193,0.0,0
