SKU_ID,Warehouse_ID,Warehouse_Name,Product_Category,ABC_Class,Supplier_ID,Unit_Cost,Unit_Price,Lead_Time_Days,Lead_Time_Variability_Days,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Current_Stock,Stockout_Events_YTD,Avg_Stockout_Duration_Days,Units_Lost_YTD,Holding_Cost_Per_Unit,Static_Reorder_Point,Demand_Forecast_AI,AI_Reorder_Point,Static_Order_Qty_Units,AI_Order_Qty_Units,Forecast_Model,Forecast_MAPE_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Is_Intermittent,Reorder_Flag,Snapshot_Date
SKU-0216,WH-JHR-02,Johor Bahru,FMCG Household,C,SUP-036,0.74,1.16,11,2.1,145.315,94.13,36175,19994,0,0.0,0,0.15,4007,4689,2150,19722,17839,holt_winters,13.6,-13.6,78.901,0,0,2026-08-31
SKU-0217,WH-JHR-02,Johor Bahru,Consumer Electronics,B,SUP-009,32.03,54.42,21,5.0,8.274,5.507,2268,592,1,3.0,22,5.99,237,211,193,745,674,combination,14.3,14.3,5.93,0,0,2026-08-31
SKU-0218,WH-JHR-02,Johor Bahru,Consumer Electronics,B,SUP-027,35.38,49.65,24,5.3,19.512,11.92,4387,797,0,0.0,0,6.62,847,539,509,1088,984,combination,22.5,-22.5,9.652,0,0,2026-08-31
SKU-0219,WH-JHR-02,Johor Bahru,Apparel & Textiles,C,SUP-019,5.2,12.26,21,5.7,16.882,13.098,3426,1111,0,0.0,0,0.97,640,654,518,2643,2391,seasonal_index,3.7,3.7,7.983,0,0,2026-08-31
SKU-0220,WH-JHR-02,Johor Bahru,Industrial Components,C,SUP-005,4.83,9.95,37,9.9,9.775,7.268,2121,2079,4,5.2,190,0.9,237,298,418,2088,1889,holt_winters,7.5,-7.5,5.02,0,0,2026-08-31
SKU-0221,WH-JHR-02,Johor Bahru,Industrial Components,C,SUP-029,7.02,13.68,27,4.8,2.595,2.408,604,490,1,4.0,14,1.31,85,66,76,892,807,combination,6.7,6.7,1.994,0,0,2026-08-31
SKU-0222,WH-JHR-02,Johor Bahru,Medical Supplies,C,SUP-034,11.61,18.99,16,3.0,2.37,2.176,617,194,0,0.0,0,2.17,66,71,53,662,599,seasonal_index,9.7,-9.7,2.331,0,0,2026-08-31
SKU-0223,WH-JHR-02,Johor Bahru,Automotive Parts,C,SUP-024,7.84,10.81,38,9.4,0.345,0.621,90,38,0,0.0,0,1.47,10,9,18,307,278,croston_sba,25.8,-25.8,0.684,1,0,2026-08-31
SKU-0224,WH-JHR-02,Johor Bahru,Apparel & Textiles,C,SUP-008,10.14,22.61,28,7.0,2.726,2.334,566,231,1,1.0,0,1.9,87,76,87,759,687,combination,11.2,11.2,1.802,0,0,2026-08-31
SKU-0225,WH-JHR-02,Johor Bahru,Industrial Components,C,SUP-007,10.45,15.9,29,5.2,5.825,5.565,1494,834,1,3.0,20,1.95,202,171,214,1095,991,holt_winters,14.6,14.6,5.516,0,0,2026-08-31
SKU-0226,WH-JHR-02,Johor Bahru,Apparel & Textiles,C,SUP-017,5.07,6.65,28,5.1,7.156,6.052,1584,246,1,5.0,46,0.95,203,200,226,1739,1573,ma28,40.4,-40.4,4.496,0,0,2026-08-31
SKU-0227,WH-JHR-02,Johor Bahru,Consumer Electronics,A,SUP-021,28.68,43.67,18,4.9,113.367,73.952,28315,5139,0,0.0,0,5.36,4265,2636,2056,2914,2636,combination,38.4,38.4,67.909,0,0,2026-08-31
SKU-0228,WH-JHR-02,Johor Bahru,Medical Supplies,B,SUP-023,12.42,25.14,20,5.2,46.195,21.423,10682,2708,1,3.0,128,2.32,1065,1648,1250,2827,2558,combination,10.5,-10.5,20.618,0,0,2026-08-31
SKU-0229,WH-JHR-02,Johor Bahru,Automotive Parts,C,SUP-010,5.08,9.14,30,4.0,2.764,2.357,711,698,0,0.0,0,0.95,85,70,88,1081,978,combination,7.7,7.7,1.994,0,0,2026-08-31
SKU-0230,WH-JHR-02,Johor Bahru,Consumer Electronics,B,SUP-021,13.16,25.82,20,4.2,13.071,8.484,3283,966,0,0.0,0,2.46,624,327,281,1461,1321,seasonal_index,34.3,34.3,8.484,0,0,2026-08-31
SKU-0231,WH-JHR-02,Johor Bahru,Consumer Electronics,B,SUP-012,54.45,110.16,19,6.1,9.732,6.251,2247,170,0,0.0,0,10.18,312,217,181,620,560,snaive,7.1,-7.1,6.028,0,1,2026-08-31
SKU-0232,WH-JHR-02,Johor Bahru,Industrial Components,C,SUP-028,3.04,4.32,27,2.9,6.611,5.038,1544,1089,0,0.0,0,0.57,265,208,229,2158,1952,combination,35.3,35.3,4.873,0,0,2026-08-31
SKU-0233,WH-JHR-02,Johor Bahru,Apparel & Textiles,C,SUP-032,7.7,17.21,23,7.2,11.096,8.844,3108,731,1,3.0,38,1.44,346,394,381,1759,1591,combination,4.0,4.0,9.912,0,0,2026-08-31
SKU-0234,WH-JHR-02,Johor Bahru,Automotive Parts,B,SUP-027,28.01,45.01,34,4.8,11.781,9.148,2797,531,2,5.0,150,5.24,406,344,473,950,859,holt_winters,31.7,-31.7,8.68,0,0,2026-08-31
SKU-0235,WH-JHR-02,Johor Bahru,Apparel & Textiles,C,SUP-001,5.46,9.93,22,5.0,8.712,6.677,1807,1713,0,0.0,0,1.02,263,308,262,1852,1675,combination,22.2,-22.2,4.713,0,0,2026-08-31
SKU-0236,WH-JHR-02,Johor Bahru,FMCG Household,B,SUP-040,2.1,2.7,8,1.6,110.09,70.629,29068,10969,0,0.0,0,0.39,3245,3413,1281,10646,9630,combination,0.4,0.4,79.672,0,0,2026-08-31
SKU-0237,WH-JHR-02,Johor Bahru,Medical Supplies,C,SUP-001,21.51,50.92,19,1.9,3.781,2.856,857,254,0,0.0,0,4.02,96,92,76,615,556,seasonal_index,40.2,40.2,2.44,0,0,2026-08-31
SKU-0238,WH-JHR-02,Johor Bahru,FMCG Household,B,SUP-040,3.61,5.32,8,2.6,54.066,26.972,13465,1849,0,0.0,0,0.68,1808,1474,503,5650,5111,combination,6.0,6.0,23.691,0,0,2026-08-31
SKU-0239,WH-JHR-02,Johor Bahru,Consumer Electronics,A,SUP-002,21.32,28.14,25,5.3,329.244,189.628,69762,5461,7,3.3,8665,3.99,8224,7037,7146,5756,5206,combination,9.6,9.6,155.827,0,1,2026-08-31
SKU-0240,WH-JHR-02,Johor Bahru,Consumer Electronics,B,SUP-021,24.74,40.23,28,9.5,13.718,8.59,3025,386,0,0.0,0,4.63,480,405,449,1091,987,ma28,18.9,-18.9,8.128,0,1,2026-08-31
SKU-0241,WH-JHR-02,Johor Bahru,FMCG Household,B,SUP-005,1.4,1.91,9,1.5,151.247,94.611,35378,3998,0,0.0,0,0.26,5712,4635,1745,15283,13824,seasonal_index,7.8,-7.8,71.89,0,0,2026-08-31
SKU-0242,WH-JHR-02,Johor Bahru,FMCG Household,C,SUP-004,2.28,3.14,12,3.8,31.773,19.077,8088,3070,0,0.0,0,0.43,1049,851,466,5447,4927,combination,33.3,33.3,22.005,0,0,2026-08-31
SKU-0243,WH-JHR-02,Johor Bahru,Industrial Components,B,SUP-028,27.6,49.97,24,7.9,14.011,10.361,3359,1030,0,0.0,0,5.16,402,465,459,1044,944,seasonal_index,0.5,0.5,10.805,0,0,2026-08-31
SKU-0244,WH-JHR-02,Johor Bahru,Medical Supplies,C,SUP-030,7.71,12.07,14,3.3,8.797,5.711,2024,1000,0,0.0,0,1.44,296,264,155,1566,1417,seasonal_index,6.0,-6.0,5.261,0,0,2026-08-31
SKU-0245,WH-JHR-02,Johor Bahru,Automotive Parts,B,SUP-005,20.54,45.83,39,5.9,7.118,4.86,1646,848,2,14.0,222,3.84,203,213,330,863,780,combination,9.1,9.1,5.177,0,0,2026-08-31
SKU-0246,WH-JHR-02,Johor Bahru,FMCG Household,C,SUP-040,3.94,5.92,11,3.0,12.466,6.964,2994,2410,0,0.0,0,0.74,458,398,185,2601,2352,combination,6.3,6.3,7.136,0,0,2026-08-31
SKU-0247,WH-JHR-02,Johor Bahru,Automotive Parts,C,SUP-013,7.28,14.04,41,9.7,6.019,3.975,1288,45,2,6.0,76,1.36,111,170,269,1333,1206,combination,8.9,8.9,3.393,0,1,2026-08-31
SKU-0248,WH-JHR-02,Johor Bahru,Industrial Components,C,SUP-013,19.59,31.91,23,7.7,4.384,3.475,1142,256,0,0.0,0,3.66,124,125,123,693,627,combination,9.2,9.2,3.441,0,0,2026-08-31
SKU-0249,WH-JHR-02,Johor Bahru,Industrial Components,B,SUP-012,28.62,52.76,35,7.3,12.405,11.872,2169,0,5,7.8,489,5.35,217,292,425,965,873,combination,19.0,19.0,8.658,0,1,2026-08-31
SKU-0250,WH-JHR-02,Johor Bahru,Medical Supplies,B,SUP-019,5.76,10.21,17,2.8,35.329,22.434,8673,830,1,6.0,309,1.08,732,1092,796,3624,3278,seasonal_index,22.8,22.8,26.141,0,0,2026-08-31
SKU-0001,WH-PEN-04,Penang,FMCG Household,C,SUP-003,0.71,0.93,9,1.4,33.362,20.132,8534,3021,0,0.0,0,0.15,1023,933,383,9450,8548,seasonal_index,28.8,28.8,20.847,0,0,2026-08-31
SKU-0002,WH-PEN-04,Penang,Medical Supplies,C,SUP-019,9.02,12.35,22,2.2,2.197,1.752,572,314,0,0.0,0,1.79,63,63,61,702,635,combination,12.1,12.1,1.945,0,0,2026-08-31
SKU-0003,WH-PEN-04,Penang,FMCG Household,C,SUP-025,1.74,3.87,10,2.2,5.537,4.014,1296,1946,0,0.0,0,0.34,132,159,73,2557,2313,combination,1.0,1.0,3.773,0,0,2026-08-31
SKU-0004,WH-PEN-04,Penang,Automotive Parts,B,SUP-039,13.13,16.91,39,4.3,53.373,32.048,13008,1840,1,4.0,304,2.6,2355,1290,1985,2871,2597,holt_winters,21.1,21.1,29.975,0,1,2026-08-31
SKU-0005,WH-PEN-04,Penang,Consumer Electronics,C,SUP-022,24.26,34.06,22,3.7,4.666,3.012,1185,682,0,0.0,0,4.8,198,175,153,625,565,combination,13.7,-13.7,3.175,0,0,2026-08-31
SKU-0006,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-014,10.71,13.93,26,9.1,2.323,2.277,530,264,1,7.0,28,2.12,89,34,45,663,600,combination,4.7,4.7,1.865,0,0,2026-08-31
SKU-0007,WH-PEN-04,Penang,FMCG Household,C,SUP-023,0.55,0.74,8,2.6,180.518,88.226,41631,15475,0,0.0,0,0.15,4427,5785,1895,21982,19883,combination,8.3,-8.3,75.626,0,0,2026-08-31
SKU-0008,WH-PEN-04,Penang,FMCG Household,A,SUP-008,3.56,6.39,12,1.8,1468.326,881.418,377099,54166,0,0.0,0,0.7,53217,43723,22806,29021,26250,combination,5.7,5.7,933.046,0,0,2026-08-31
SKU-0009,WH-PEN-04,Penang,Consumer Electronics,B,SUP-004,54.11,78.08,19,3.4,5.578,4.362,1260,214,0,0.0,0,10.71,194,261,196,457,414,combination,28.8,-28.8,4.349,0,0,2026-08-31
SKU-0010,WH-PEN-04,Penang,Medical Supplies,C,SUP-028,11.31,19.67,22,4.8,12.126,7.946,2948,1139,0,0.0,0,2.24,406,399,354,1474,1334,combination,25.7,-25.7,7.889,0,0,2026-08-31
SKU-0011,WH-PEN-04,Penang,Industrial Components,C,SUP-040,8.53,15.03,37,11.5,9.559,6.32,2176,687,0,0.0,0,1.69,371,319,444,1507,1363,combination,3.2,-3.2,5.064,0,0,2026-08-31
SKU-0012,WH-PEN-04,Penang,Apparel & Textiles,A,SUP-034,8.89,18.75,31,9.3,76.055,50.578,18000,4641,3,7.3,2682,1.76,2646,1511,1900,4165,3768,seasonal_index,19.9,19.9,36.974,0,0,2026-08-31
SKU-0013,WH-PEN-04,Penang,Automotive Parts,C,SUP-024,10.62,13.65,27,3.6,1.723,1.658,463,293,0,0.0,0,2.1,61,51,60,574,519,combination,0.2,-0.2,1.683,0,0,2026-08-31
SKU-0014,WH-PEN-04,Penang,FMCG Household,C,SUP-002,1.85,3.91,9,1.2,28.551,18.464,6694,4488,0,0.0,0,0.37,994,789,317,5566,5035,combination,3.8,3.8,16.191,0,0,2026-08-31
SKU-0015,WH-PEN-04,Penang,Medical Supplies,A,SUP-040,25.96,46.6,19,3.9,36.082,24.318,8682,2286,0,0.0,0,5.14,1185,958,788,1679,1519,combination,19.2,19.2,25.289,0,0,2026-08-31
SKU-0016,WH-PEN-04,Penang,Industrial Components,B,SUP-018,38.84,53.84,33,10.5,11.94,8.685,2405,29,3,13.7,439,7.69,225,370,487,790,714,seasonal_index,3.6,-3.6,8.477,0,1,2026-08-31
SKU-0017,WH-PEN-04,Penang,Medical Supplies,B,SUP-012,21.3,42.45,23,7.4,10.685,5.478,2705,969,0,0.0,0,4.22,333,300,269,1008,912,combination,1.1,-1.1,5.016,0,0,2026-08-31
SKU-0018,WH-PEN-04,Penang,Consumer Electronics,B,SUP-036,24.1,51.06,22,2.8,12.784,9.19,3214,420,1,6.0,76,4.77,344,251,248,1037,938,seasonal_index,2.0,2.0,8.243,0,0,2026-08-31
SKU-0019,WH-PEN-04,Penang,FMCG Household,C,SUP-030,3.04,4.42,12,2.9,5.912,3.66,1414,956,0,0.0,0,0.6,131,176,91,1989,1799,seasonal_index,12.4,12.4,3.668,0,0,2026-08-31
SKU-0020,WH-PEN-04,Penang,Automotive Parts,B,SUP-030,38.15,84.92,30,4.2,4.151,3.029,990,303,0,0.0,0,7.55,173,137,163,470,425,combination,12.4,12.4,2.914,0,0,2026-08-31
SKU-0021,WH-PEN-04,Penang,FMCG Household,C,SUP-012,1.94,3.15,9,2.4,27.696,13.655,6990,4580,0,0.0,0,0.38,1164,859,325,5410,4893,combination,0.5,-0.5,13.704,0,0,2026-08-31
SKU-0022,WH-PEN-04,Penang,Industrial Components,B,SUP-040,26.07,46.32,24,7.9,7.436,5.663,1815,244,0,0.0,0,5.16,294,209,208,761,688,holt_winters,49.9,49.9,5.046,0,0,2026-08-31
SKU-0023,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-019,1.34,3.15,31,6.6,7.359,5.932,2081,2550,1,6.0,36,0.27,238,161,223,3308,2992,seasonal_index,8.3,-8.3,6.221,0,0,2026-08-31
SKU-0024,WH-PEN-04,Penang,FMCG Household,C,SUP-022,1.27,1.95,8,1.0,56.362,27.478,13862,5440,0,0.0,0,0.25,2227,1464,515,9514,8606,combination,9.1,9.1,26.724,0,0,2026-08-31
SKU-0025,WH-PEN-04,Penang,FMCG Household,B,SUP-031,2.44,5.01,9,2.2,122.088,81.118,29335,4661,0,0.0,0,0.48,3746,3811,1492,10106,9141,seasonal_index,7.0,-7.0,70.675,0,0,2026-08-31
SKU-0026,WH-PEN-04,Penang,Consumer Electronics,B,SUP-027,16.01,24.06,27,5.5,26.633,18.516,6948,1457,2,2.5,224,3.17,851,950,1027,1837,1661,combination,7.0,-7.0,20.157,0,0,2026-08-31
SKU-0027,WH-PEN-04,Penang,Medical Supplies,C,SUP-007,6.15,12.49,20,6.1,14.342,8.744,3332,537,0,0.0,0,1.22,335,518,407,2173,1965,seasonal_index,2.3,2.3,8.359,0,0,2026-08-31
SKU-0028,WH-PEN-04,Penang,Consumer Electronics,A,SUP-013,53.0,94.02,18,3.3,17.307,10.278,3852,363,0,0.0,0,10.49,575,667,457,814,736,combination,2.2,-2.2,8.188,0,1,2026-08-31
SKU-0029,WH-PEN-04,Penang,Consumer Electronics,B,SUP-015,61.4,87.45,17,5.4,12.17,6.037,3194,690,0,0.0,0,12.16,377,324,230,634,573,combination,22.3,22.3,6.803,0,0,2026-08-31
SKU-0030,WH-PEN-04,Penang,Automotive Parts,C,SUP-038,31.13,49.34,36,6.1,2.189,2.018,497,259,5,4.2,45,6.16,48,55,86,378,342,combination,9.0,9.0,2.082,0,0,2026-08-31
SKU-0031,WH-PEN-04,Penang,FMCG Household,B,SUP-029,3.6,5.41,9,1.3,59.841,30.21,14370,6146,0,0.0,0,0.71,1811,1961,735,5817,5262,seasonal_index,9.2,9.2,29.823,0,0,2026-08-31
SKU-0032,WH-PEN-04,Penang,Apparel & Textiles,C,SUP-015,13.88,18.46,22,3.9,10.808,8.226,2256,776,0,0.0,0,2.75,325,378,337,1256,1136,combination,9.3,-9.3,7.827,0,0,2026-08-31
SKU-0033,WH-PEN-04,Penang,Industrial Components,A,SUP-030,8.1,10.53,33,3.6,155.638,141.396,34681,4115,0,0.0,0,1.6,6609,4906,6458,6249,5653,seasonal_index,28.9,-28.9,112.365,0,1,2026-08-31
SKU-0034,WH-PEN-04,Penang,Industrial Components,A,SUP-030,19.14,29.21,27,4.6,41.405,26.552,9232,2103,0,0.0,0,3.79,1511,1280,1391,2094,1894,snaive,13.1,-13.1,27.904,0,0,2026-08-31
SKU-0035,WH-PEN-04,Penang,Medical Supplies,B,SUP-016,11.81,15.28,20,5.3,32.162,24.262,7784,2174,1,1.0,6,2.34,987,971,798,2349,2125,combination,6.1,-6.1,20.535,0,0,2026-08-31
SKU-0036,WH-PEN-04,Penang,Consumer Electronics,C,SUP-017,11.4,15.82,22,3.0,7.896,5.854,1795,333,0,0.0,0,2.26,255,342,294,1184,1071,seasonal_index,11.2,11.2,5.585,0,0,2026-08-31
SKU-0037,WH-PEN-04,Penang,Consumer Electronics,B,SUP-036,48.54,93.54,20,2.6,5.622,3.925,1408,304,0,0.0,0,9.61,174,129,114,485,438,combination,7.2,7.2,3.793,0,0,2026-08-31
SKU-0038,WH-PEN-04,Penang,Medical Supplies,A,SUP-023,12.84,24.45,15,2.0,71.54,42.161,18240,4566,0,0.0,0,2.54,2093,1677,1117,3363,3042,seasonal_index,22.8,22.8,43.681,0,0,2026-08-31
SKU-0039,WH-PEN-04,Penang,Industrial Components,B,SUP-006,19.9,38.71,27,3.2,12.37,10.846,3068,883,4,1.5,51,3.94,290,431,474,1123,1016,holt_winters,20.2,20.2,10.026,0,0,2026-08-31
SKU-0040,WH-PEN-04,Penang,Automotive Parts,B,SUP-029,12.08,18.14,27,8.6,18.918,13.463,4440,0,1,4.0,104,2.39,560,715,751,1783,1613,combination,10.9,-10.9,12.532,0,1,2026-08-31
SKU-0041,WH-PEN-04,Penang,Medical Supplies,C,SUP-024,6.52,14.19,17,5.7,1.485,1.484,377,516,0,0.0,0,1.29,38,43,34,680,615,seasonal_index,13.5,13.5,1.515,1,0,2026-08-31
SKU-0042,WH-PEN-04,Penang,FMCG Household,B,SUP-021,3.86,6.82,12,1.3,57.852,38.31,13509,5053,0,0.0,0,0.76,1293,1993,1041,5528,5001,combination,12.3,-12.3,42.786,0,0,2026-08-31
SKU-0043,WH-PEN-04,Penang,Automotive Parts,C,SUP-030,7.1,9.66,42,12.2,10.2,7.013,2379,1065,2,8.5,181,1.41,347,260,433,1704,1542,combination,10.8,10.8,6.53,0,0,2026-08-31
SKU-0044,WH-PEN-04,Penang,Industrial Components,C,SUP-037,11.38,15.63,29,8.2,2.271,2.025,578,210,1,5.0,8,2.25,75,51,68,637,576,combination,48.3,48.3,2.01,0,0,2026-08-31
SKU-0045,WH-PEN-04,Penang,FMCG Household,C,SUP-014,1.58,2.98,11,3.8,29.46,13.066,7050,5244,0,0.0,0,0.31,554,920,403,6177,5587,seasonal_index,15.6,15.6,12.025,0,0,2026-08-31
SKU-0046,WH-PEN-04,Penang,FMCG Household,C,SUP-017,2.31,3.22,11,2.1,60.545,29.769,15218,5146,0,0.0,0,0.46,1804,1628,765,7269,6575,combination,23.3,23.3,30.769,0,0,2026-08-31
SKU-0047,WH-PEN-04,Penang,Industrial Components,B,SUP-008,24.11,40.36,37,6.3,6.323,5.42,1468,497,0,0.0,0,4.77,235,167,243,730,660,combination,5.4,-5.4,3.689,0,0,2026-08-31
SKU-0048,WH-PEN-04,Penang,Industrial Components,B,SUP-026,20.76,49.08,27,5.8,5.455,4.582,1291,769,0,0.0,0,4.11,205,167,189,730,660,combination,2.0,2.0,4.597,0,0,2026-08-31
SKU-0049,WH-PEN-04,Penang,Automotive Parts,C,SUP-017,8.95,11.5,32,10.1,4.973,3.974,1341,1026,0,0.0,0,1.77,186,133,184,1062,961,ma28,44.6,44.6,4.549,0,0,2026-08-31
SKU-0050,WH-PEN-04,Penang,Consumer Electronics,B,SUP-014,20.4,26.36,21,5.9,14.477,9.499,3949,558,0,0.0,0,4.04,447,306,290,1199,1085,seasonal_index,8.2,-8.2,10.048,0,0,2026-08-31
SKU-0051,WH-PEN-04,Penang,Consumer Electronics,A,SUP-028,53.4,126.39,18,3.9,22.181,17.616,4813,494,1,6.0,232,10.57,555,537,406,918,830,combination,11.7,-11.7,11.99,0,0,2026-08-31
SKU-0052,WH-PEN-04,Penang,Consumer Electronics,A,SUP-017,42.07,73.87,21,3.4,120.636,75.193,29127,3500,7,2.4,2341,8.33,2829,2467,2353,2411,2181,combination,66.1,66.1,83.022,0,0,2026-08-31
SKU-0053,WH-PEN-04,Penang,FMCG Household,C,SUP-019,2.9,3.95,12,3.4,1.847,1.704,446,1098,0,0.0,0,0.57,61,50,31,1141,1032,combination,13.2,13.2,1.894,0,0,2026-08-31
SKU-0054,WH-PEN-04,Penang,Automotive Parts,B,SUP-018,36.5,79.87,44,13.8,6.636,5.487,1427,243,3,11.0,242,7.23,220,160,284,607,549,combination,24.8,24.8,4.533,0,1,2026-08-31
SKU-0055,WH-PEN-04,Penang,Automotive Parts,B,SUP-011,40.86,88.24,29,5.8,7.186,5.405,1687,344,0,0.0,0,8.09,281,212,254,597,540,seasonal_index,17.1,17.1,5.479,0,0,2026-08-31
SKU-0056,WH-PEN-04,Penang,FMCG Household,C,SUP-006,0.72,1.23,10,2.7,52.342,29.961,12072,12467,0,0.0,0,0.15,1982,1715,707,11836,10706,combination,3.6,-3.6,26.048,0,0,2026-08-31
SKU-0057,WH-PEN-04,Penang,Medical Supplies,C,SUP-034,11.17,20.08,18,3.6,9.085,5.219,2433,166,0,0.0,0,2.21,270,249,189,1285,1162,combination,36.4,36.4,5.606,0,1,2026-08-31
SKU-0058,WH-PEN-04,Penang,Automotive Parts,C,SUP-004,30.36,44.54,36,7.9,0.589,0.884,118,107,4,2.0,12,6.01,13,25,38,198,179,croston_sba,27.6,-27.6,0.789,1,0,2026-08-31
SKU-0059,WH-PEN-04,Penang,Consumer Electronics,B,SUP-013,25.62,33.63,24,5.5,17.167,13.096,4095,674,1,2.0,28,5.07,489,620,614,1166,1055,combination,0.8,0.8,14.681,0,0,2026-08-31
SKU-0060,WH-PEN-04,Penang,Consumer Electronics,A,SUP-027,53.45,94.44,18,5.3,77.641,48.146,18356,2478,0,0.0,0,10.58,2487,1806,1441,1717,1553,snaive,24.1,-24.1,51.175,0,0,2026-08-31
SKU-0061,WH-PEN-04,Penang,Automotive Parts,C,SUP-006,27.68,41.08,43,14.8,0.844,1.043,208,99,6,1.2,8,5.48,25,22,43,249,225,holt_winters,44.3,44.3,1.012,1,0,2026-08-31
SKU-0062,WH-PEN-04,Penang,Medical Supplies,A,SUP-027,21.22,39.22,24,5.1,41.507,27.829,9631,1245,0,0.0,0,4.2,1112,1433,1359,1992,1802,combination,4.6,-4.6,26.304,0,1,2026-08-31
SKU-0063,WH-PEN-04,Penang,Automotive Parts,B,SUP-030,45.04,94.04,39,7.2,2.592,2.148,631,14,1,5.0,13,8.92,84,87,135,342,309,seasonal_index,4.0,4.0,2.145,0,1,2026-08-31
SKU-0064,WH-PEN-04,Penang,FMCG Household,C,SUP-027,2.37,3.06,11,2.1,31.515,21.545,7941,2330,0,0.0,0,0.47,860,1014,505,5189,4693,combination,9.3,-9.3,24.398,0,0,2026-08-31
SKU-0065,WH-PEN-04,Penang,Automotive Parts,C,SUP-013,47.75,84.43,37,4.9,1.715,1.47,385,142,1,7.0,15,9.45,45,49,74,270,244,combination,8.3,8.3,1.327,0,0,2026-08-31
SKU-0066,WH-PEN-04,Penang,Medical Supplies,B,SUP-001,16.68,23.94,17,3.0,18.345,14.359,4860,626,0,0.0,0,3.3,599,640,479,1494,1351,combination,26.1,-26.1,17.129,0,0,2026-08-31
SKU-0067,WH-PEN-04,Penang,Medical Supplies,A,SUP-036,23.26,49.98,16,1.9,74.271,32.345,18180,1668,0,0.0,0,4.61,2076,2059,1315,2543,2301,combination,9.1,-9.1,32.939,0,0,2026-08-31
SKU-0068,WH-PEN-04,Penang,Industrial Components,C,SUP-014,15.26,22.16,33,6.8,10.904,9.074,2443,717,1,9.0,132,3.02,351,436,560,1204,1089,seasonal_index,13.6,13.6,8.515,0,0,2026-08-31
SKU-0069,WH-PEN-04,Penang,Consumer Electronics,A,SUP-033,34.43,61.47,18,2.6,114.808,76.277,30521,2115,0,0.0,0,6.82,3720,2953,2366,2600,2352,combination,6.1,6.1,85.106,0,1,2026-08-31
SKU-0070,WH-PEN-04,Penang,Medical Supplies,A,SUP-008,15.29,26.33,23,4.3,37.57,23.128,7936,57,2,1.0,42,3.03,867,1122,982,2231,2018,combination,11.8,-11.8,15.466,0,1,2026-08-31
SKU-0071,WH-PEN-04,Penang,Consumer Electronics,B,SUP-007,12.77,20.04,23,6.9,24.099,14.478,5932,790,1,4.0,123,2.53,661,786,719,1956,1769,holt_winters,2.3,2.3,14.7,0,0,2026-08-31
SKU-0072,WH-PEN-04,Penang,Industrial Components,A,SUP-032,17.35,32.37,30,4.8,54.518,39.815,12478,1210,0,0.0,0,3.44,2186,1908,2269,2523,2282,seasonal_index,18.7,18.7,40.041,0,1,2026-08-31
SKU-0073,WH-PEN-04,Penang,FMCG Household,B,SUP-038,3.89,7.5,9,2.3,47.833,34.438,11284,1117,0,0.0,0,0.77,1097,1220,506,4994,4517,seasonal_index,24.5,24.5,28.299,0,0,2026-08-31
SKU-0074,WH-PEN-04,Penang,Industrial Components,B,SUP-035,25.71,44.64,40,13.0,15.395,12.15,2478,1079,3,25.3,1064,5.09,256,493,783,1102,997,ma28,24.7,-24.7,12.077,0,0,2026-08-31
SKU-0075,WH-PEN-04,Penang,Consumer Electronics,B,SUP-031,16.76,33.06,20,4.8,10.151,6.584,2377,409,1,2.0,30,3.32,186,358,279,1108,1002,combination,7.8,7.8,5.461,0,0,2026-08-31
SKU-0076,WH-PEN-04,Penang,Industrial Components,C,SUP-010,15.2,35.68,26,3.9,5.97,4.863,1413,249,0,0.0,0,3.01,184,191,205,892,807,combination,3.4,-3.4,4.66,0,0,2026-08-31
SKU-0077,WH-PEN-04,Penang,Industrial Components,C,SUP-037,9.9,15.74,26,4.8,4.255,3.316,990,913,0,0.0,0,1.96,131,130,137,934,844,combination,3.9,-3.9,2.927,0,0,2026-08-31
SKU-0078,WH-PEN-04,Penang,Automotive Parts,C,SUP-027,6.17,10.37,39,9.7,16.529,13.29,3811,783,1,13.0,232,1.22,493,432,713,2332,2110,combination,19.0,-19.0,14.7,0,0,2026-08-31
SKU-0079,WH-PEN-04,Penang,Medical Supplies,C,SUP-007,25.19,32.48,24,5.4,5.082,3.552,1293,578,0,0.0,0,4.99,196,170,165,639,578,seasonal_index,14.3,-14.3,3.65,0,0,2026-08-31
SKU-0080,WH-PEN-04,Penang,FMCG Household,B,SUP-006,2.16,4.38,9,1.2,76.89,54.35,17535,2860,0,0.0,0,0.43,1269,2110,862,8473,7664,seasonal_index,48.1,48.1,46.466,0,0,2026-08-31
SKU-0081,WH-PEN-04,Penang,Automotive Parts,C,SUP-035,19.45,32.81,44,9.3,4.926,3.189,1192,261,2,12.0,102,3.85,164,112,203,717,648,seasonal_index,10.6,-10.6,3.588,0,0,2026-08-31
SKU-0082,WH-PEN-04,Penang,Industrial Components,B,SUP-012,24.55,38.78,28,6.6,19.734,14.654,4579,628,0,0.0,0,4.86,807,632,704,1277,1155,seasonal_index,19.9,19.9,13.107,0,1,2026-08-31
